timestamp,product_id,inventory_level,demand,competitor_price,price_sold
2024-07-25T15:00:00,logitech-mx-master-3,207,69.85,92.8,112.62
2024-02-17T12:00:00,logitech-mx-master-3,375,100.0,105.8,115.3
2024-03-18T15:00:00,dell-xps-13,67,92.68,1323.49,1639.28
2024-05-23T18:00:00,dell-xps-13,79,100.0,1271.76,1576.44
2024-10-18T18:00:00,dell-xps-13,108,100.0,1125.85,1343.28
2024-08-02T15:00:00,galaxy-s24,97,94.67,722.27,977.74
2024-10-09T09:00:00,galaxy-s24,162,96.13,772.82,912.92
2024-05-20T18:00:00,iphone-15-pro,100,100.0,1125.43,1386.53
2024-05-22T09:00:00,dell-xps-13,99,99.9,1258.24,1554.11
2024-01-15T15:00:00,dell-xps-13,28,98.26,1242.51,1699.32
2024-07-20T18:00:00,galaxy-s24,124,100.0,815.38,984.77
2024-01-02T15:00:00,dell-xps-13,92,100.0,1266.16,1545.04
2024-07-02T09:00:00,dell-xps-13,82,100.0,1185.21,1538.95
2024-02-04T09:00:00,logitech-mx-master-3,400,100.0,103.02,115.64
2024-09-17T12:00:00,dell-xps-13,103,100.0,1100.42,1402.7
2024-04-28T15:00:00,galaxy-s24,99,100.0,795.81,1086.39
2024-08-08T15:00:00,sony-wh-1000xm5,72,94.71,362.19,468.33
2024-09-23T09:00:00,iphone-15-pro,125,68.0,995.18,1030.25
2024-10-15T18:00:00,sony-wh-1000xm5,49,89.48,347.74,468.25
2024-09-02T15:00:00,logitech-mx-master-3,279,100.0,88.58,116.53
2024-09-01T09:00:00,iphone-15-pro,117,98.13,1067.41,1215.85
2024-06-21T18:00:00,dell-xps-13,52,100.0,1163.4,1573.97
2024-10-04T15:00:00,iphone-15-pro,137,84.57,1065.92,1076.66
2024-09-04T12:00:00,iphone-15-pro,136,100.0,1060.33,1202.76
2024-09-21T09:00:00,iphone-15-pro,125,100.0,1008.99,1164.59
2024-06-10T09:00:00,logitech-mx-master-3,262,71.96,102.94,116.96
2024-06-29T15:00:00,logitech-mx-master-3,321,69.15,104.68,105.59
2024-03-27T18:00:00,sony-wh-1000xm5,144,92.6,420.44,476.2
2024-03-17T18:00:00,sony-wh-1000xm5,190,88.95,391.09,411.08
2024-01-27T09:00:00,dell-xps-13,109,100.0,1168.1,1431.45
2024-07-19T09:00:00,logitech-mx-master-3,214,100.0,97.65,125.34
2024-03-25T09:00:00,iphone-15-pro,90,100.0,1064.61,1437.25
2024-01-07T12:00:00,galaxy-s24,178,99.66,798.92,950.04
2024-03-23T15:00:00,galaxy-s24,126,100.0,873.53,1072.82
2024-01-02T09:00:00,iphone-15-pro,111,100.0,998.17,1300.73
2024-03-12T12:00:00,dell-xps-13,94,99.76,1334.74,1601.52
2024-06-15T12:00:00,dell-xps-13,81,95.27,1251.24,1495.9
2024-04-26T12:00:00,dell-xps-13,85,100.0,1139.05,1485.95
2024-03-21T18:00:00,galaxy-s24,118,100.0,867.66,1088.32
2024-05-08T18:00:00,sony-wh-1000xm5,151,100.0,343.11,441.07
2024-09-08T15:00:00,dell-xps-13,87,70.55,1107.53,1210.18
2024-03-16T12:00:00,iphone-15-pro,98,100.0,1070.47,1346.92
2024-08-07T15:00:00,iphone-15-pro,169,98.06,1031.88,1115.89
2024-06-24T18:00:00,logitech-mx-master-3,245,100.0,99.4,128.59
2024-08-01T12:00:00,galaxy-s24,102,92.69,720.28,973.91
2024-01-14T15:00:00,sony-wh-1000xm5,169,100.0,401.79,445.22
2024-10-06T09:00:00,sony-wh-1000xm5,179,100.0,350.58,396.65
2024-08-14T18:00:00,galaxy-s24,98,93.31,755.57,1002.46
2024-02-27T09:00:00,iphone-15-pro,87,100.0,1132.98,1427.46
2024-06-07T09:00:00,iphone-15-pro,112,100.0,1039.24,1273.92
2024-09-11T15:00:00,dell-xps-13,100,96.25,1132.61,1381.68
2024-10-03T18:00:00,dell-xps-13,99,100.0,1020.13,1317.54
2024-06-29T18:00:00,logitech-mx-master-3,221,100.0,105.02,121.23
2024-03-18T18:00:00,logitech-mx-master-3,395,100.0,97.07,116.72
2024-03-16T18:00:00,dell-xps-13,41,82.22,1271.39,1525.94
2024-08-06T09:00:00,iphone-15-pro,132,77.45,1065.06,1102.72
2024-02-04T09:00:00,iphone-15-pro,173,97.2,1093.04,1142.7
2024-08-10T09:00:00,logitech-mx-master-3,232,100.0,91.27,119.2
2024-06-27T12:00:00,iphone-15-pro,90,91.31,938.44,1234.95
2024-05-13T09:00:00,dell-xps-13,66,100.0,1196.18,1630.04
2024-05-21T09:00:00,logitech-mx-master-3,230,100.0,106.98,138.31
2024-06-27T15:00:00,sony-wh-1000xm5,202,98.48,364.31,397.24
2024-01-20T09:00:00,galaxy-s24,112,100.0,880.53,1053.34
2024-01-26T12:00:00,iphone-15-pro,29,100.0,1063.13,1472.23
2024-06-27T09:00:00,dell-xps-13,97,100.0,1158.61,1455.43
2024-05-14T18:00:00,dell-xps-13,84,100.0,1210.98,1580.29
2024-09-14T12:00:00,galaxy-s24,110,83.33,783.19,849.6
2024-07-27T15:00:00,dell-xps-13,38,85.94,1117.48,1297.9
2024-08-17T12:00:00,iphone-15-pro,108,81.25,966.16,1107.96
2024-01-10T15:00:00,iphone-15-pro,84,89.8,998.94,1298.65
2024-10-10T15:00:00,galaxy-s24,140,100.0,765.37,929.8
2024-09-08T09:00:00,iphone-15-pro,95,100.0,1039.66,1264.11
2024-01-26T12:00:00,dell-xps-13,48,95.16,1180.11,1351.75
2024-03-25T18:00:00,sony-wh-1000xm5,118,91.05,407.1,485.57
2024-05-20T09:00:00,logitech-mx-master-3,291,87.63,105.78,121.17
2024-04-13T09:00:00,dell-xps-13,76,100.0,1154.93,1531.21
2024-08-02T12:00:00,dell-xps-13,89,93.29,1156.24,1374.18
2024-05-01T18:00:00,logitech-mx-master-3,388,100.0,109.52,120.56
2024-01-29T18:00:00,galaxy-s24,171,100.0,793.29,991.53
2024-01-04T09:00:00,galaxy-s24,181,86.11,788.55,878.31
2024-09-19T18:00:00,dell-xps-13,39,100.0,1102.6,1501.66
2024-09-09T12:00:00,dell-xps-13,72,99.92,1118.23,1477.02
2024-02-01T09:00:00,dell-xps-13,89,92.66,1098.26,1407.93
2024-06-02T18:00:00,logitech-mx-master-3,199,91.34,106.73,134.66
2024-08-28T18:00:00,dell-xps-13,70,94.85,1154.11,1475.91
2024-08-07T15:00:00,logitech-mx-master-3,279,76.26,95.06,109.67
2024-07-04T12:00:00,logitech-mx-master-3,381,100.0,106.17,115.0
2024-03-01T09:00:00,sony-wh-1000xm5,131,100.0,343.17,442.9
2024-03-15T12:00:00,galaxy-s24,126,90.04,820.12,979.53
2024-08-07T09:00:00,dell-xps-13,105,83.02,1101.2,1276.19
2024-01-20T12:00:00,iphone-15-pro,114,100.0,1021.76,1251.41
2024-04-22T12:00:00,iphone-15-pro,45,100.0,979.2,1515.65
2024-01-04T18:00:00,sony-wh-1000xm5,180,100.0,370.58,410.25
2024-08-22T09:00:00,galaxy-s24,137,99.77,835.37,979.42
2024-02-04T12:00:00,galaxy-s24,172,81.54,780.55,888.35
2024-01-08T09:00:00,dell-xps-13,67,99.4,1181.32,1581.37
2024-04-07T12:00:00,iphone-15-pro,99,100.0,1115.15,1359.38
2024-09-21T18:00:00,iphone-15-pro,91,64.72,1015.22,1058.91
2024-09-15T09:00:00,galaxy-s24,118,88.65,753.39,927.27
2024-05-10T09:00:00,dell-xps-13,53,75.45,1247.32,1469.88
2024-10-04T15:00:00,dell-xps-13,129,100.0,1028.99,1233.42
2024-06-08T18:00:00,sony-wh-1000xm5,151,100.0,342.53,424.45
2024-03-13T18:00:00,iphone-15-pro,118,100.0,1098.35,1342.48
2024-03-07T12:00:00,dell-xps-13,94,73.46,1226.9,1337.16
2024-08-28T15:00:00,galaxy-s24,98,81.61,784.62,941.29
2024-08-25T12:00:00,logitech-mx-master-3,277,100.0,92.15,116.81
2024-07-16T15:00:00,sony-wh-1000xm5,152,100.0,341.24,427.68
2024-08-16T12:00:00,logitech-mx-master-3,222,99.77,90.59,120.01
2024-06-14T18:00:00,iphone-15-pro,123,97.06,1003.32,1208.42
2024-02-12T18:00:00,logitech-mx-master-3,154,91.27,109.82,142.15
2024-02-29T15:00:00,logitech-mx-master-3,328,100.0,105.19,123.77
2024-05-04T15:00:00,galaxy-s24,120,100.0,811.04,1050.55
2024-09-11T09:00:00,dell-xps-13,53,98.26,1101.35,1500.2
2024-10-12T09:00:00,galaxy-s24,117,100.0,779.0,989.9
2024-01-18T15:00:00,galaxy-s24,109,100.0,854.75,1058.32
2024-05-30T15:00:00,sony-wh-1000xm5,165,78.0,360.3,392.04
2024-10-01T15:00:00,galaxy-s24,152,100.0,773.02,959.48
2024-08-13T18:00:00,logitech-mx-master-3,114,100.0,90.18,137.19
2024-06-28T18:00:00,logitech-mx-master-3,260,81.12,104.18,100.35
2024-09-10T15:00:00,logitech-mx-master-3,127,100.0,91.54,135.64
2024-05-01T09:00:00,sony-wh-1000xm5,70,100.0,350.94,499.3
2024-04-23T09:00:00,sony-wh-1000xm5,189,100.0,364.86,421.85
2024-02-20T15:00:00,logitech-mx-master-3,291,87.09,108.41,124.56
2024-05-16T09:00:00,sony-wh-1000xm5,171,60.24,338.44,353.82
2024-07-10T09:00:00,sony-wh-1000xm5,164,86.08,341.05,386.65
2024-08-22T12:00:00,galaxy-s24,131,100.0,826.46,991.0
2024-07-08T15:00:00,sony-wh-1000xm5,142,100.0,354.64,443.73
2024-08-15T09:00:00,sony-wh-1000xm5,132,100.0,355.46,429.31
2024-10-20T09:00:00,logitech-mx-master-3,174,99.11,97.4,129.56
2024-08-04T18:00:00,sony-wh-1000xm5,145,100.0,354.6,428.62
2024-10-25T18:00:00,sony-wh-1000xm5,202,86.22,309.57,335.49
2024-02-17T15:00:00,iphone-15-pro,104,100.0,1101.74,1311.61
2024-07-28T18:00:00,galaxy-s24,144,100.0,724.18,953.04
2024-08-21T09:00:00,logitech-mx-master-3,393,89.47,88.0,100.4
2024-04-28T18:00:00,logitech-mx-master-3,388,100.0,108.78,119.6
2024-07-03T15:00:00,galaxy-s24,103,74.17,862.33,963.42
2024-09-10T15:00:00,galaxy-s24,144,100.0,840.38,991.99
2024-08-22T15:00:00,iphone-15-pro,120,84.08,905.14,1097.01
2024-02-05T12:00:00,galaxy-s24,153,93.85,795.49,973.2
2024-07-17T09:00:00,dell-xps-13,48,100.0,1185.14,1593.53
2024-01-05T09:00:00,logitech-mx-master-3,432,100.0,107.21,110.59
2024-02-08T15:00:00,logitech-mx-master-3,439,92.63,105.76,109.77
2024-09-23T15:00:00,iphone-15-pro,154,100.0,989.83,1121.73
2024-10-08T15:00:00,sony-wh-1000xm5,193,100.0,347.65,394.51
2024-09-04T09:00:00,iphone-15-pro,160,73.68,1047.7,980.04
2024-05-22T18:00:00,iphone-15-pro,84,100.0,1139.42,1444.6
2024-01-11T18:00:00,sony-wh-1000xm5,138,100.0,388.15,460.89
2024-03-14T12:00:00,logitech-mx-master-3,267,97.61,104.05,127.24
2024-06-17T15:00:00,iphone-15-pro,78,100.0,1015.79,1386.49
2024-10-20T12:00:00,galaxy-s24,153,85.59,752.67,874.61
2024-02-03T15:00:00,sony-wh-1000xm5,137,100.0,406.52,465.04
2024-10-20T15:00:00,dell-xps-13,78,96.75,1172.34,1453.47
2024-02-14T12:00:00,logitech-mx-master-3,324,100.0,110.92,127.33
2024-09-10T09:00:00,logitech-mx-master-3,252,100.0,90.74,109.96
2024-09-16T18:00:00,dell-xps-13,59,92.83,1098.8,1438.49
2024-04-26T15:00:00,logitech-mx-master-3,370,94.11,111.09,117.98
2024-08-06T18:00:00,dell-xps-13,74,100.0,1097.99,1466.09
2024-01-05T18:00:00,galaxy-s24,113,100.0,778.16,1008.31
2024-01-26T18:00:00,dell-xps-13,62,100.0,1172.92,1540.68
2024-09-02T18:00:00,iphone-15-pro,126,100.0,1040.02,1216.58
2024-06-29T18:00:00,sony-wh-1000xm5,171,100.0,366.7,417.18
2024-06-19T18:00:00,sony-wh-1000xm5,161,100.0,350.23,428.59
2024-03-20T09:00:00,galaxy-s24,127,80.87,879.21,1005.49
2024-03-17T18:00:00,dell-xps-13,74,100.0,1320.84,1638.82
2024-04-13T15:00:00,sony-wh-1000xm5,149,100.0,333.4,430.87
2024-06-19T09:00:00,iphone-15-pro,124,98.07,1027.44,1266.74
2024-03-21T18:00:00,iphone-15-pro,105,100.0,1035.35,1316.14
2024-03-12T18:00:00,iphone-15-pro,105,81.91,1094.33,1282.6
2024-05-26T09:00:00,iphone-15-pro,132,99.12,1086.71,1274.32
2024-01-12T15:00:00,dell-xps-13,104,88.11,1206.74,1360.7
2024-08-30T15:00:00,sony-wh-1000xm5,171,86.32,337.38,370.37
2024-01-17T15:00:00,sony-wh-1000xm5,142,100.0,392.03,462.26
2024-06-03T09:00:00,logitech-mx-master-3,382,74.92,107.58,107.13
2024-07-24T15:00:00,iphone-15-pro,134,100.0,965.37,1216.75
2024-01-05T09:00:00,sony-wh-1000xm5,166,86.67,366.12,397.2
2024-05-04T18:00:00,iphone-15-pro,141,100.0,1102.12,1248.24
2024-05-31T12:00:00,iphone-15-pro,112,86.18,1095.65,1223.71
2024-03-29T12:00:00,logitech-mx-master-3,199,100.0,104.74,136.42
2024-01-10T09:00:00,iphone-15-pro,95,85.15,1001.11,1250.94
2024-08-21T18:00:00,galaxy-s24,117,100.0,833.66,1021.45
2024-09-03T09:00:00,sony-wh-1000xm5,208,78.95,341.14,345.62
2024-01-18T15:00:00,sony-wh-1000xm5,154,96.64,391.33,388.91
2024-05-17T15:00:00,galaxy-s24,85,100.0,812.46,1093.12
2024-07-22T15:00:00,dell-xps-13,102,100.0,1123.81,1432.48
2024-09-09T15:00:00,dell-xps-13,60,95.56,1128.0,1480.23
2024-03-01T18:00:00,sony-wh-1000xm5,125,100.0,336.3,442.99
2024-04-07T18:00:00,logitech-mx-master-3,290,85.4,115.42,125.6
2024-02-28T18:00:00,dell-xps-13,88,82.97,1200.91,1446.55
2024-05-02T18:00:00,galaxy-s24,122,100.0,821.01,1065.45
2024-08-28T09:00:00,logitech-mx-master-3,487,100.0,87.7,93.89
2024-01-12T09:00:00,logitech-mx-master-3,207,100.0,104.8,130.47
2024-05-15T09:00:00,galaxy-s24,100,100.0,774.16,1080.81
2024-05-25T12:00:00,iphone-15-pro,38,76.23,1100.58,1337.28
2024-09-27T15:00:00,iphone-15-pro,134,89.67,950.46,1070.48
2024-05-09T18:00:00,iphone-15-pro,93,100.0,1102.1,1347.27
2024-07-19T18:00:00,galaxy-s24,114,80.04,803.14,917.23
2024-07-07T12:00:00,logitech-mx-master-3,337,92.6,102.36,115.37
2024-08-30T18:00:00,sony-wh-1000xm5,150,100.0,340.85,401.47
2024-04-08T09:00:00,galaxy-s24,130,100.0,807.15,1070.65
2024-03-28T12:00:00,logitech-mx-master-3,232,100.0,99.32,131.6
2024-06-03T09:00:00,iphone-15-pro,120,100.0,1056.56,1313.74
2024-03-25T12:00:00,iphone-15-pro,121,100.0,1059.46,1341.95
2024-03-03T15:00:00,sony-wh-1000xm5,135,96.66,350.92,448.35
2024-08-17T18:00:00,iphone-15-pro,90,75.26,943.93,1111.03
2024-08-14T12:00:00,logitech-mx-master-3,306,90.38,88.89,111.43
2024-02-21T15:00:00,dell-xps-13,69,100.0,1199.01,1589.93
2024-01-28T12:00:00,logitech-mx-master-3,311,100.0,100.07,123.58
2024-10-23T15:00:00,galaxy-s24,159,93.1,747.28,891.96
2024-07-22T09:00:00,galaxy-s24,151,94.91,760.0,973.37
2024-09-18T15:00:00,sony-wh-1000xm5,239,90.53,323.32,330.68
2024-02-02T18:00:00,galaxy-s24,135,82.13,811.11,913.18
2024-06-27T15:00:00,iphone-15-pro,81,100.0,951.42,1316.96
2024-05-18T12:00:00,galaxy-s24,150,100.0,841.41,1006.02
2024-08-23T15:00:00,logitech-mx-master-3,299,88.52,91.93,108.1
2024-09-14T15:00:00,dell-xps-13,112,99.07,1100.73,1311.78
2024-04-26T09:00:00,logitech-mx-master-3,243,81.96,109.81,126.75
2024-07-17T09:00:00,iphone-15-pro,108,100.0,918.51,1245.13
2024-01-05T18:00:00,iphone-15-pro,98,100.0,1025.21,1115.32
2024-01-16T12:00:00,iphone-15-pro,70,73.22,1029.01,1190.83
2024-10-07T15:00:00,galaxy-s24,33,82.89,773.99,1058.47
2024-08-23T12:00:00,sony-wh-1000xm5,117,96.27,349.24,429.94
2024-10-16T15:00:00,sony-wh-1000xm5,120,100.0,348.14,438.72
2024-10-05T18:00:00,logitech-mx-master-3,323,100.0,102.13,115.87
2024-05-31T12:00:00,galaxy-s24,134,100.0,809.42,1004.34
2024-07-13T09:00:00,dell-xps-13,55,77.09,1149.51,1354.68
2024-09-22T09:00:00,sony-wh-1000xm5,222,87.63,321.03,342.45
2024-04-13T15:00:00,iphone-15-pro,94,78.96,1106.39,1234.73
2024-07-26T15:00:00,dell-xps-13,53,77.56,1119.04,1367.0
2024-09-06T15:00:00,galaxy-s24,145,89.39,779.61,895.1
2024-06-11T18:00:00,galaxy-s24,162,100.0,774.13,988.01
2024-07-01T12:00:00,logitech-mx-master-3,258,89.39,106.84,126.73
2024-06-15T12:00:00,galaxy-s24,89,92.93,738.25,1013.81
2024-01-19T18:00:00,galaxy-s24,117,78.35,865.06,950.21
2024-05-19T15:00:00,iphone-15-pro,150,90.74,1136.17,1180.95
2024-09-24T18:00:00,sony-wh-1000xm5,113,100.0,324.95,435.21
2024-10-09T12:00:00,dell-xps-13,41,93.2,1054.68,1469.2
2024-04-02T15:00:00,sony-wh-1000xm5,119,85.03,365.51,459.94
2024-06-22T15:00:00,iphone-15-pro,84,95.27,1018.37,1294.12
2024-08-17T12:00:00,dell-xps-13,97,91.61,1161.14,1354.78
2024-03-06T12:00:00,sony-wh-1000xm5,105,82.05,364.49,454.22
2024-08-14T15:00:00,galaxy-s24,114,100.0,747.15,995.44
2024-05-05T12:00:00,galaxy-s24,128,100.0,809.93,1052.48
2024-10-06T12:00:00,dell-xps-13,76,86.77,1059.82,1337.97
2024-03-05T18:00:00,logitech-mx-master-3,345,100.0,100.01,121.87
2024-07-18T09:00:00,sony-wh-1000xm5,193,90.62,337.17,369.41
2024-07-06T09:00:00,logitech-mx-master-3,268,61.16,103.56,107.56
2024-04-11T09:00:00,dell-xps-13,91,62.78,1130.6,1248.79
2024-08-01T15:00:00,dell-xps-13,108,59.97,1156.05,1156.04
2024-07-30T18:00:00,logitech-mx-master-3,306,90.99,85.96,111.38
2024-02-23T18:00:00,dell-xps-13,68,100.0,1271.16,1594.36
2024-05-07T15:00:00,galaxy-s24,120,100.0,804.69,1098.66
2024-03-27T09:00:00,dell-xps-13,102,100.0,1227.17,1519.42
2024-10-09T18:00:00,iphone-15-pro,92,82.93,1052.17,1219.42
2024-05-27T15:00:00,sony-wh-1000xm5,43,100.0,355.51,525.82
2024-08-02T18:00:00,logitech-mx-master-3,306,100.0,86.78,109.88
2024-07-15T18:00:00,dell-xps-13,106,71.0,1206.48,1277.4
2024-02-24T12:00:00,dell-xps-13,93,96.71,1255.35,1497.37
2024-04-23T18:00:00,galaxy-s24,106,100.0,820.99,1112.29
2024-01-13T18:00:00,iphone-15-pro,109,100.0,980.89,1241.48
2024-03-29T09:00:00,iphone-15-pro,118,100.0,1026.02,1288.58
2024-01-28T15:00:00,galaxy-s24,137,100.0,812.9,924.72
2024-05-23T09:00:00,sony-wh-1000xm5,111,87.67,354.32,387.34
2024-01-21T18:00:00,sony-wh-1000xm5,165,97.45,397.1,449.9
2024-10-22T09:00:00,sony-wh-1000xm5,166,100.0,318.2,395.37
2024-08-01T18:00:00,galaxy-s24,153,82.99,716.79,841.75
2024-06-30T09:00:00,sony-wh-1000xm5,105,100.0,364.24,464.26
2024-02-20T15:00:00,galaxy-s24,125,99.45,804.54,1076.3
2024-07-16T18:00:00,dell-xps-13,63,85.88,1197.52,1471.67
2024-05-20T12:00:00,dell-xps-13,80,94.78,1259.34,1545.47
2024-03-11T15:00:00,galaxy-s24,98,100.0,844.58,1146.83
2024-02-29T09:00:00,logitech-mx-master-3,351,81.09,107.11,112.5
2024-09-28T18:00:00,galaxy-s24,106,100.0,705.98,960.31
2024-09-01T15:00:00,iphone-15-pro,112,100.0,1062.14,1241.46
2024-06-15T15:00:00,galaxy-s24,104,94.15,741.9,995.75
2024-05-13T09:00:00,galaxy-s24,103,97.43,748.41,1079.07
2024-03-04T12:00:00,galaxy-s24,121,79.98,874.5,1010.8
2024-06-25T18:00:00,dell-xps-13,74,91.96,1172.91,1520.59
2024-03-18T09:00:00,dell-xps-13,75,76.9,1338.32,1496.49
2024-02-10T15:00:00,iphone-15-pro,65,100.0,1116.34,1418.19
2024-09-17T09:00:00,sony-wh-1000xm5,152,100.0,323.52,410.65
2024-08-12T18:00:00,galaxy-s24,56,100.0,766.57,1119.79
2024-08-24T12:00:00,iphone-15-pro,119,67.62,973.99,1020.2
2024-07-08T12:00:00,logitech-mx-master-3,296,89.98,101.23,120.04
2024-09-07T15:00:00,sony-wh-1000xm5,198,92.99,339.78,362.7
2024-07-26T18:00:00,logitech-mx-master-3,164,100.0,91.15,126.18
2024-10-21T15:00:00,dell-xps-13,82,100.0,1200.28,1487.42
2024-05-29T15:00:00,sony-wh-1000xm5,150,86.12,356.1,425.83
2024-02-06T09:00:00,galaxy-s24,173,100.0,792.05,980.63
2024-03-29T12:00:00,iphone-15-pro,137,100.0,1042.06,1269.44
2024-08-31T15:00:00,logitech-mx-master-3,209,100.0,87.04,120.12
2024-09-26T09:00:00,galaxy-s24,149,67.37,710.4,762.91
2024-07-20T18:00:00,dell-xps-13,77,95.52,1157.3,1432.75
2024-08-22T12:00:00,dell-xps-13,94,95.98,1227.79,1434.15
2024-01-02T09:00:00,sony-wh-1000xm5,148,100.0,371.34,450.51
2024-08-02T12:00:00,sony-wh-1000xm5,103,69.93,358.37,403.01
2024-07-17T18:00:00,dell-xps-13,67,83.09,1177.44,1436.89
2024-03-17T09:00:00,logitech-mx-master-3,252,85.25,98.25,124.26
2024-03-02T15:00:00,dell-xps-13,86,89.13,1261.67,1479.74
2024-02-16T15:00:00,dell-xps-13,103,100.0,1181.64,1460.76
2024-03-19T15:00:00,sony-wh-1000xm5,144,95.97,403.86,476.24
2024-09-26T12:00:00,logitech-mx-master-3,234,100.0,95.0,122.13
2024-06-08T15:00:00,iphone-15-pro,86,100.0,1030.46,1350.84
2024-09-11T12:00:00,logitech-mx-master-3,432,91.19,91.43,96.85
2024-01-01T18:00:00,galaxy-s24,168,100.0,809.1,978.67
2024-03-07T12:00:00,sony-wh-1000xm5,185,100.0,364.05,419.81
2024-04-15T12:00:00,dell-xps-13,87,100.0,1190.37,1575.1
2024-09-04T09:00:00,galaxy-s24,169,100.0,783.44,935.77
2024-05-31T09:00:00,galaxy-s24,132,88.76,817.43,951.89
2024-01-07T09:00:00,galaxy-s24,57,98.25,795.97,1133.98
2024-06-21T09:00:00,sony-wh-1000xm5,102,96.6,362.89,453.92
2024-09-25T15:00:00,galaxy-s24,117,73.29,716.78,851.7
2024-08-29T12:00:00,sony-wh-1000xm5,166,100.0,342.38,403.13
2024-04-14T12:00:00,sony-wh-1000xm5,176,99.22,342.09,413.34
2024-01-09T18:00:00,dell-xps-13,106,100.0,1172.72,1467.16
2024-06-22T12:00:00,dell-xps-13,91,79.56,1154.66,1332.85
2024-08-27T09:00:00,dell-xps-13,94,97.93,1203.52,1472.44
2024-10-21T09:00:00,galaxy-s24,109,100.0,741.08,1009.62
2024-05-16T12:00:00,galaxy-s24,179,90.63,794.78,914.98
2024-06-17T12:00:00,sony-wh-1000xm5,134,100.0,352.58,452.68
2024-05-30T09:00:00,logitech-mx-master-3,180,98.54,104.95,136.5
2024-07-27T09:00:00,galaxy-s24,146,88.91,745.68,889.43
2024-03-20T12:00:00,iphone-15-pro,73,95.58,1045.07,1413.15
2024-05-03T12:00:00,dell-xps-13,86,100.0,1222.94,1514.17
2024-03-30T12:00:00,sony-wh-1000xm5,122,100.0,389.05,476.51
2024-10-26T09:00:00,galaxy-s24,40,79.53,749.67,986.57
2024-05-19T09:00:00,logitech-mx-master-3,347,100.0,105.63,121.23
2024-03-27T18:00:00,dell-xps-13,82,97.31,1202.73,1574.73
2024-10-14T09:00:00,galaxy-s24,102,86.06,761.64,953.29
2024-06-22T09:00:00,dell-xps-13,108,100.0,1141.58,1386.93
2024-06-07T12:00:00,galaxy-s24,120,71.57,789.42,886.74
2024-02-18T18:00:00,sony-wh-1000xm5,163,100.0,361.53,394.89
2024-04-29T12:00:00,logitech-mx-master-3,312,100.0,110.16,131.37
2024-07-31T09:00:00,iphone-15-pro,106,99.04,1080.12,1280.43
2024-05-26T12:00:00,sony-wh-1000xm5,186,100.0,352.46,410.34
2024-01-08T15:00:00,iphone-15-pro,81,100.0,982.78,1360.21
2024-04-19T09:00:00,galaxy-s24,134,88.62,844.79,993.38
2024-08-24T12:00:00,dell-xps-13,97,100.0,1227.06,1253.13
2024-02-17T15:00:00,dell-xps-13,89,83.23,1189.8,1385.78
2024-10-26T18:00:00,dell-xps-13,76,100.0,1173.24,1430.21
2024-07-24T18:00:00,sony-wh-1000xm5,231,90.03,335.36,347.56
2024-07-18T15:00:00,dell-xps-13,85,100.0,1158.75,1462.48
2024-01-29T12:00:00,sony-wh-1000xm5,199,89.42,380.14,401.37
2024-02-05T15:00:00,iphone-15-pro,85,97.65,1108.66,1394.03
2024-03-15T09:00:00,dell-xps-13,95,88.8,1277.88,1470.86
2024-06-21T15:00:00,sony-wh-1000xm5,159,80.32,374.39,394.56
2024-08-14T09:00:00,dell-xps-13,85,100.0,1178.08,1307.04
2024-05-20T09:00:00,dell-xps-13,52,93.3,1266.1,1627.47
2024-07-06T18:00:00,iphone-15-pro,83,100.0,909.71,1278.86
2024-06-28T12:00:00,dell-xps-13,72,100.0,1160.75,1488.01
2024-04-29T18:00:00,sony-wh-1000xm5,253,100.0,359.4,379.23
2024-09-13T15:00:00,galaxy-s24,112,75.92,801.65,882.02
2024-05-10T12:00:00,sony-wh-1000xm5,139,100.0,349.65,439.4
2024-08-29T15:00:00,galaxy-s24,155,100.0,779.22,920.8
2024-08-03T18:00:00,sony-wh-1000xm5,145,100.0,365.24,427.3
2024-10-24T09:00:00,dell-xps-13,88,93.96,1158.07,1387.72
2024-04-22T09:00:00,iphone-15-pro,126,100.0,992.27,1314.13
2024-01-23T18:00:00,dell-xps-13,79,100.0,1237.15,1573.6
2024-02-23T09:00:00,logitech-mx-master-3,352,95.23,108.46,118.37
2024-01-05T09:00:00,galaxy-s24,149,86.11,781.52,906.25
2024-07-18T15:00:00,galaxy-s24,111,74.73,821.61,910.24
2024-02-05T12:00:00,dell-xps-13,91,99.3,1062.57,1273.8
2024-08-09T15:00:00,iphone-15-pro,103,100.0,991.15,1232.28
2024-02-11T15:00:00,logitech-mx-master-3,275,100.0,112.13,133.25
2024-10-12T09:00:00,sony-wh-1000xm5,111,76.41,343.26,397.24
2024-08-30T09:00:00,iphone-15-pro,105,100.0,1064.21,1225.13
2024-01-09T12:00:00,galaxy-s24,121,100.0,850.18,1056.76
2024-09-21T09:00:00,galaxy-s24,116,58.44,732.08,768.01
2024-04-17T18:00:00,dell-xps-13,69,88.89,1220.02,1556.69
2024-06-21T12:00:00,iphone-15-pro,131,96.32,1031.31,1196.29
2024-05-24T12:00:00,logitech-mx-master-3,296,100.0,106.43,127.21
2024-09-12T15:00:00,logitech-mx-master-3,251,81.47,90.93,109.48
2024-02-28T09:00:00,iphone-15-pro,108,92.38,1132.46,1310.05
2024-08-13T15:00:00,logitech-mx-master-3,386,85.62,90.05,101.59
2024-03-10T18:00:00,logitech-mx-master-3,280,100.0,105.9,128.6
